Estacao,Periodo,DOY,DataReferencia,RMSE_X,RMSE_Y,RMSE_Z
CUIB,VERAO,6,2020-01-08,0.10520336970423955,0.19538785932777364,0.06902962295433766
CUIB,VERAO,8,2020-01-08,0.11423546561481555,0.17212605087667526,0.05556622309243052
CUIB,VERAO,11,2020-01-08,0.1221615956085844,0.21267189534630404,0.06792213740549595
CUIB,VERAO,30,2020-01-29,0.124136950596176,0.1769996028856491,0.0738808769052878
CUIB,VERAO,28,2020-01-29,0.07075116894349386,0.14181740724100897,0.043444638162056536
CUIB,VERAO,20,2020-01-22,0.09196398128661026,0.13305871781711132,0.039931339823973004
CUIB,VERAO,10,2020-01-08,0.14342406239270009,0.21123312294552454,0.07077976708481949
CUIB,VERAO,9,2020-01-08,0.1283380905166902,0.20749935720651083,0.07211145128831964
CUIB,VERAO,3,2020-01-01,0.1524164453107232,0.2364504661534409,0.0741571831463526
CUIB,VERAO,19,2020-01-22,0.1233034031791668,0.19127902066091565,0.06306072182934457
CUIB,VERAO,26,2020-01-29,0.14493271189014348,0.18947400761977587,0.08125546725404072
CUIB,VERAO,18,2020-01-15,0.12707753303516992,0.19935790365033243,0.07187149372506658
CUIB,VERAO,29,2020-01-29,0.15257547163840413,0.22692903050769392,0.08497576695606818
CUIB,VERAO,13,2020-01-15,0.13500955184360777,0.22454882702891135,0.07406999747635307
UFPR,VERAO,13,2020-01-15,0.28673890580008105,0.3394166337087322,0.219944551272579
UFPR,VERAO,27,2020-01-29,0.23987306296827293,0.24661684970043016,0.16155178023414912
UFPR,VERAO,12,2020-01-15,0.29735037265510283,0.3395928700177607,0.22729910975456602
UFPR,VERAO,26,2020-01-29,0.29097760146132684,0.30188237733918866,0.18395858944606747
UFPR,VERAO,14,2020-01-15,0.2881012467707498,0.31885051301903505,0.22091268014657997
UFPR,VERAO,31,2020-01-29,1.955034920075557,4.265106304652448,2.8556141639248227
UFPR,VERAO,4,2020-01-01,0.26439495900943927,0.2778958025969252,0.1906325767894318
UFPR,VERAO,1,2020-01-01,0.2817096496365414,0.29340834228962476,0.19948289628130042
UFPR,VERAO,30,2020-01-29,0.28353442091700365,0.3057209839017717,0.20474351671888585
UFPR,VERAO,28,2020-01-29,0.2549062919590114,0.2687320326642019,0.1808476082031839
UFPR,VERAO,3,2020-01-01,0.26699411874822987,0.30026017332779903,0.19603737530370294
UFPR,VERAO,5,2020-01-08,0.3252323674722692,0.3048222526243473,0.21950633174793785
UFPR,VERAO,20,2020-01-22,0.30833404363437106,0.3545562790996796,0.24093014043695302
UFPR,VERAO,17,2020-01-15,0.2882479354655029,0.3105691222252921,0.2122329069140857
UFPR,VERAO,23,2020-01-22,0.26874613102073364,0.2879168829436455,0.19681888355079435
UFPR,VERAO,21,2020-01-22,0.3325935050728835,0.34867167362957213,0.23201439378348918
UFPR,VERAO,2,2020-01-01,0.2786783666746749,0.2788693704106978,0.19133244744309244
UFPR,VERAO,29,2020-01-29,0.29056981181676517,0.31048430282373174,0.20861523782391583
UFPR,VERAO,25,2020-01-22,0.26969706602579807,0.30001095958428914,0.20560071155842896
UFPR,VERAO,19,2020-01-22,0.3118984867897133,0.33252949079079613,0.22269227723506146
UFPR,VERAO,10,2020-01-08,0.23662101238033037,0.24944643832065405,0.1686999728502075
UFPR,VERAO,18,2020-01-15,0.2639567302931877,0.30379082420363457,0.20991127829858364
UFPR,VERAO,11,2020-01-08,0.2451317655672928,0.2686647962481096,0.18373414989072503
UFPR,VERAO,8,2020-01-08,0.27291569079480166,0.28332699653080295,0.21196199110521483
UFPR,VERAO,22,2020-01-22,0.2959389137951784,0.2954423951654959,0.2052873289379796
UFPR,VERAO,6,2020-01-08,0.2907292131986026,0.2798696959416497,0.1994942307719862
UFPR,VERAO,24,2020-01-22,0.2718236425778969,0.27933903930972087,0.1940024577813393
UFPR,VERAO,15,2020-01-15,0.2596222547945462,0.2869123828850595,0.2165800147858941
UFPR,VERAO,16,2020-01-15,0.3242965201176012,0.33839606523075433,0.23486568613853293
UFPR,VERAO,9,2020-01-08,0.30993714061390265,0.28695287745378245,0.19297704110438382
UFPR,VERAO,7,2020-01-08,0.25978689218558115,0.27476331372040846,0.18909784133763036
NAUS,VERAO,1,2020-01-01,0.10175080731881632,0.10124448350607888,0.028301735082590034
NAUS,VERAO,10,2020-01-08,0.056757650499489797,0.0864899189703736,0.027498676726692428
NAUS,VERAO,4,2020-01-01,0.0831936161680978,0.07549855556836468,0.029673536329192302
NAUS,VERAO,12,2020-01-15,0.06754603522313725,0.11172046872609902,0.030303972345156815
NAUS,VERAO,8,2020-01-08,0.06409195036345507,0.10477393512934982,0.03337303814909959
NAUS,VERAO,20,2020-01-22,0.050992408019720145,0.0769176236879452,0.024610643375305948
NAUS,VERAO,28,2020-01-29,0.08107711722280565,0.14230534533991665,0.033837785021420375
NAUS,VERAO,18,2020-01-15,0.05055932159964112,0.07110006000997701,0.03178200399768585
NAUS,VERAO,23,2020-01-22,0.0582547731324664,0.0788991656279149,0.030595203633476824
NAUS,VERAO,26,2020-01-29,0.06906230334629257,0.07213226436709287,0.030239419557464838
NAUS,VERAO,29,2020-01-29,0.051772392415575755,0.09549184175079553,0.02834516977057352
NAUS,VERAO,2,2020-01-01,0.09072796485311121,0.10122395893086192,0.029334823023432727
NAUS,VERAO,24,2020-01-22,0.04770878559928794,0.10984633297469525,0.031216886533379295
NAUS,VERAO,22,2020-01-22,0.0725410588381154,0.13431679929714058,0.026371989757157887
NAUS,VERAO,30,2020-01-29,0.043770905549213646,0.07820829459876759,0.027208720900985122
NAUS,VERAO,27,2020-01-29,0.06825831624866194,0.08792702645344934,0.033195520876163336
NAUS,VERAO,21,2020-01-22,0.0691904228260757,0.12257511449771553,0.03134610260647
NAUS,VERAO,3,2020-01-01,0.08147358304983358,0.11157830689937026,0.03713548664034056
